AccountID,Active_Campaign,Attrition_Risk_Score,Balance_Change,CSAT_Score,Customer_Name,Last_Contact,LeadDate,LeadRank,LeadSource,NPS_Score,Previous_Balance,Product,Relationship_Balance,Segment,Wallet_Share_Percent
001Hu00002vQCICIA4,Yes,94.0,Decrease,73,Rachel Anderson,108,6/15/23,5,Web,1.0,3701.312007,Loans,3551,Plus,89.841279
001Hu00002vQCICIA4,No,93.0,Decrease,72,Cynthia Fitzgerald,177,6/15/23,5,Email,1.0,22710.14601,Loans,20256,Mass Market,40.905064
001Hu00002vQCICIA4,Yes,80.0,Decrease,68,Jenna Johnson,8,6/15/23,5,Email,10.0,27983.23185,Loans,38000,Plus,20.788061
001Hu00002vQCICIA4,No,65.0,Decrease,80,James Farmer,102,6/15/23,5,Email,2.0,8313.609621,Loans,7298,Premier,0.346808
001Hu00002vQCICIA4,No,59.0,Decrease,70,Sheryl Cruz,163,6/15/23,5,Phone Call,2.0,25618.43713,Loans,24085,Plus,79.80081
001Hu00002vQCICIA4,No,34.0,Increase,70,Mary Barber,39,6/15/23,5,Print Ad,1.0,39175.23254,Loans,41062,Premier,65.973646
001Hu00002vQCICIA4,Yes,88.0,Increase,96,James Delgado,168,6/15/23,5,Email,6.0,38550.56766,Loans,39381,Premier,86.287232
001Hu00002vQCICIA4,No,96.0,Increase,65,Stephen Anderson,148,6/15/23,5,Print Ad,10.0,31173.0223,Loans,42000,Premier,89.56909
001Hu00002vQCICIA4,Yes,9.0,Decrease,94,Nancy Jordan,130,6/15/23,5,Email,6.0,32784.22581,Loans,31112,Mass Market,65.607646
001Hu00002vQCICIA4,Yes,26.0,Decrease,83,Kayla House,162,6/15/23,5,Walk-In,9.0,12001.49274,Loans,11066,Mass Market,91.921738
001Hu00002vQCICIA4,Yes,65.0,Increase,96,Jamie Wilson,80,6/15/23,5,Phone Call,1.0,8423.233066,Loans,8718,Premier,14.045496
001Hu00002vQCICIA4,No,5.0,Increase,96,Rebecca Espinoza,70,6/15/23,5,Email,7.0,13801.31132,Loans,16048,Mass Market,13.731982
001Hu00002vQCICIA4,No,33.0,Increase,93,Jose Rhodes,81,6/15/23,5,Phone Call,3.0,4692.298471,Loans,5305,Mass Market,81.166138
001Hu00002vQCICIA4,No,29.0,Decrease,72,Timothy Rodriguez,91,6/15/23,5,Email,6.0,55466.3746,Loans,48313,Plus,24.096076
001Hu00002vQCICIA4,Yes,19.0,Decrease,63,Lynn Parks,132,6/15/23,5,Email,8.0,24725.89083,Loans,36000,Plus,92.320862
001Hu00002vQCICIA4,No,44.0,Decrease,79,Jose Smith,65,6/15/23,5,Walk-In,9.0,19697.32072,Loans,24000,Premier,82.790172
001Hu00002vQCICIA4,Yes,44.0,Increase,63,Kathleen Miles,138,6/15/23,5,Print Ad,8.0,32570.37214,Loans,34640,Mass Market,89.798845
001Hu00002vQCICIA4,Yes,3.0,Increase,97,Michael Anderson,14,6/15/23,5,Walk-In,1.0,30701.50403,Loans,33457,Mass Market,26.243348
001Hu00002vQCICIA4,No,56.0,Decrease,96,William Erickson,79,6/15/23,5,Email,1.0,3710.139263,Loans,3618,Premier,61.509401
001Hu00002vQCICIA4,Yes,55.0,Decrease,72,Katie Williams,75,6/15/23,5,Print Ad,1.0,6301.877452,Loans,12000,Plus,12.382119
001Hu00002vQCICIA4,Yes,13.0,Decrease,82,Timothy Simpson,158,6/15/23,5,Print Ad,7.0,55589.63663,Loans,48601,Premier,37.629116
001Hu00002vQCICIA4,Yes,33.0,Increase,80,Steven Herring,93,6/15/23,5,Print Ad,4.0,13905.246,Loans,15744,Mass Market,45.896718
001Hu00002vQCICIA4,No,29.0,Decrease,83,Brian Wright,158,6/15/23,5,Walk-In,9.0,45985.59232,Loans,41903,Mass Market,87.016534
001Hu00002vQCICIA4,No,65.0,Decrease,70,Karen Fletcher,126,6/15/23,5,Print Ad,,43265.35544,Loans,40261,Premier,66.50004
001Hu00002vQCICIA4,Yes,,Increase,93,Brenda Wolfe,56,6/15/23,5,Email,,7018.483942,Loans,7296,Premier,65.627757
001Hu00002vQCICIA4,Yes,29.0,Increase,70,Dylan Moore,1,6/15/23,5,Walk-In,10.0,19692.04165,Loans,22379,Premier,56.679765
001Hu00002vQCICIA4,Yes,24.0,Decrease,86,Brooke Meyer,25,6/15/23,5,Walk-In,,50343.49851,Loans,47857,Premier,31.809258
001Hu00002vQCICIA4,Yes,82.0,Increase,100,Francis Williams,90,6/15/23,5,Walk-In,9.0,5350.1259,Loans,5901,Premier,93.8822
001Hu00002vQCICIA4,Yes,,Increase,60,Kimberly Parks,110,6/15/23,5,Print Ad,4.0,21900.68621,Loans,24899,Mass Market,93.169513
001Hu00002vQCICIA4,No,91.0,Decrease,82,Crystal Moore,127,6/15/23,5,Print Ad,5.0,7505.752628,Loans,6799,Premier,25.833773
001Hu00002vQCICIA4,No,63.0,Decrease,73,Gloria Coleman,26,6/15/23,5,Walk-In,,11494.29125,Loans,11004,Plus,3.37848
001Hu00002vQCICIA4,Yes,9.0,Increase,99,Peter Quinn,129,6/15/23,5,Print Ad,1.0,4064.859262,Loans,4456,Mass Market,10.566498
001Hu00002vQCICIA4,Yes,67.0,Increase,94,Jason Singh,132,6/15/23,5,Phone Call,9.0,25331.49295,Loans,27828,Plus,77.354944
001Hu00002vQCICIA4,Yes,21.0,Increase,65,Diana Moore,174,6/15/23,5,Web,7.0,26728.77717,Loans,30753,Premier,37.649339
001Hu00002vQCICIA4,Yes,70.0,Increase,95,Ryan Dillon,26,6/15/23,5,Phone Call,4.0,13359.26702,Loans,15494,Mass Market,45.752822
001Hu00002vQCICIA4,No,89.0,Decrease,82,Jamie Ayers,129,6/15/23,5,Print Ad,1.0,3505.505224,Loans,3097,Mass Market,4.254186
001Hu00002vQCICIA4,No,2.0,Decrease,85,Stephen Coleman Jr.,142,6/15/23,5,Print Ad,,37567.92211,Loans,35054,Mass Market,96.651106
001Hu00002vQCICIA4,No,45.0,Decrease,95,Mary Carter,80,6/15/23,5,Email,10.0,30194.15478,Loans,29424,Premier,48.038226
001Hu00002vQCICIA4,Yes,80.0,Decrease,86,Sandra Mathis,31,6/15/23,5,Walk-In,,51971.64797,Loans,45376,Premier,58.478861
001Hu00002vQCICIA4,Yes,37.0,Decrease,95,Dillon Ponce,65,6/15/23,5,Email,2.0,14614.26413,Loans,13548,Mass Market,57.237927
001Hu00002vQCICIA4,Yes,36.0,Increase,80,Brianna Williams,113,6/15/23,5,Email,6.0,25906.50304,Loans,29677,Premier,90.354422
001Hu00002vQCICIA4,Yes,45.0,Decrease,76,Lauren Hahn,164,6/15/23,5,Email,1.0,28159.62832,Loans,27449,Premier,56.373156
001Hu00002vQCICIA4,Yes,42.0,Decrease,81,Terry Boyd,143,6/15/23,5,Web,9.0,34704.96623,Loans,33136,Premier,18.81958
001Hu00002vQCICIA4,No,100.0,Increase,86,Steven Moore,26,6/15/23,5,Web,,20243.14812,Loans,20745,Plus,40.3024
001Hu00002vQCICIA4,No,63.0,Decrease,94,Roger Johnson,116,6/15/23,5,Phone Call,,50210.41587,Loans,47621,Mass Market,45.670341
001Hu00002vQCICIA4,Yes,85.0,Decrease,73,Kathryn Johnson,46,6/15/23,5,Web,7.0,38643.22454,Loans,36486,Mass Market,96.720671
001Hu00002vQCICIA4,Yes,26.0,Increase,92,John Jenkins,27,6/15/23,5,Web,3.0,44321.53377,Loans,48358,Premier,92.570023
001Hu00002vQCICIA4,No,86.0,Decrease,82,Charles Robinson,129,6/15/23,5,Print Ad,9.0,20302.37009,Loans,19620,Mass Market,74.034638
001Hu00002vQCICIA4,No,46.0,Decrease,69,Caitlin Robinson,112,6/15/23,5,Web,,19417.32429,Loans,18520,Plus,78.904589
001Hu00002vQCICIA4,No,3.0,Decrease,88,Rebecca Dorsey,153,6/15/23,5,Email,,22640.17838,Loans,21166,Mass Market,93.236014
001Hu00002vQCICIA4,No,43.0,Increase,86,James Love,172,6/15/23,5,Email,,18292.55059,Loans,18573,Premier,37.903821
001Hu00002vQCICIA4,Yes,43.0,Decrease,100,James Montgomery,44,6/15/23,5,Web,4.0,36950.79161,Loans,33309,Mass Market,91.444231
001Hu00002vQCICIA4,Yes,43.0,Decrease,63,John Hood,16,6/15/23,5,Email,3.0,18488.01964,Loans,16085,Mass Market,66.334279
001Hu00002vQCICIA4,Yes,19.0,Increase,92,Robert Rodgers,44,6/15/23,5,Email,8.0,3140.886683,Loans,3443,Mass Market,83.034333
001Hu00002vQCICIA4,Yes,21.0,Increase,66,Andrea Ray,107,6/15/23,5,Walk-In,3.0,38780.04671,Loans,39402,Plus,94.368226
001Hu00002vQCICIA4,No,17.0,Decrease,67,Amanda Rush,45,6/15/23,5,Walk-In,10.0,46023.41205,Loans,44340,Mass Market,1.644016
001Hu00002vQCICIA4,Yes,58.0,Increase,91,Jordan Nichols,87,6/15/23,5,Phone Call,1.0,36644.16443,Loans,39734,Plus,30.516543
001Hu00002vQCICIA4,No,22.0,Decrease,89,Robert Miller,28,6/15/23,5,Email,8.0,4633.047405,Loans,4217,Premier,40.845214
001Hu00002vQCICIA4,No,64.0,Increase,97,Justin Kane Jr.,77,6/15/23,5,Phone Call,6.0,4676.852155,Loans,5473,Premier,58.453914
001Hu00002vQCICIA4,Yes,53.0,Increase,96,Mark Orozco,175,6/15/23,5,Web,,27582.12659,Loans,28164,Mass Market,18.407398
001Hu00002vQCICIA4,Yes,56.0,Increase,76,Mr. Angel Lopez,156,6/15/23,4,Print Ad,8.0,4941.039874,Credit Cards,5221,Mass Market,61.330142
001Hu00002vQCICIA4,Yes,54.0,Decrease,94,Derek Zimmerman,5,6/15/23,5,Walk-In,3.0,14935.24453,Credit Cards,14720,Premier,5.692033
001Hu00002vQCICIA4,Yes,91.0,Decrease,79,Theresa Clark,96,6/15/23,5,Walk-In,2.0,3496.397796,Credit Cards,3169,Premier,18.370024
001Hu00002vQCICIA4,Yes,50.0,Increase,94,Joel Castro,64,6/15/23,5,Email,2.0,7267.400663,Credit Cards,8203,Mass Market,86.860975
001Hu00002vQCICIA4,No,4.0,Increase,72,Ricky Reed,74,6/15/23,5,Print Ad,2.0,39984.17711,Credit Cards,40118,Premier,84.273806
001Hu00002vQCICIA4,No,38.0,Decrease,92,Melissa Garcia,113,6/15/23,5,Phone Call,3.0,5178.062687,Credit Cards,4860,Plus,15.985996
001Hu00002vQCICIA4,No,58.0,Decrease,60,Joshua Snow,177,6/15/23,5,Email,7.0,33353.67297,Credit Cards,33032,Mass Market,11.995684
001Hu00002vQCICIA4,No,61.0,Decrease,88,Taylor Franco,122,6/15/23,5,Web,2.0,24319.98413,Credit Cards,23800,Mass Market,59.82977
001Hu00002vQCICIA4,Yes,48.0,Decrease,91,Steve Gomez,125,6/15/23,5,Email,6.0,3872.114004,Credit Cards,3699,Premier,30.121727
001Hu00002vQCICIA4,Yes,28.0,Increase,92,Cynthia Bishop,9,6/15/23,5,Phone Call,4.0,5203.889065,Credit Cards,5684,Plus,49.583901
001Hu00002vQCICIA4,Yes,,Decrease,85,Randall Fowler,108,6/15/23,5,Print Ad,10.0,19226.19081,Credit Cards,17101,Mass Market,60.285113
001Hu00002vQCICIA4,No,10.0,Increase,75,Daniel Garcia,53,6/15/23,5,Walk-In,4.0,12234.3433,Credit Cards,13257,Plus,63.846532
001Hu00002vQCICIA4,No,99.0,Increase,84,Richard Miller,84,6/15/23,5,Walk-In,4.0,35919.36435,Credit Cards,40539,Premier,76.393826
001Hu00002vQCICIA4,Yes,90.0,Increase,93,Zoe Jacobs,17,6/15/23,5,Phone Call,8.0,33800.24864,Credit Cards,34594,Mass Market,37.878136
001Hu00002vQCICIA4,No,70.0,Increase,79,Caleb Duke,27,6/15/23,5,Web,3.0,16687.37029,Credit Cards,17860,Plus,25.727947
001Hu00002vQCICIA4,Yes,23.0,Decrease,67,Ronald Hull,142,6/15/23,5,Walk-In,1.0,5159.313978,Credit Cards,4799,Mass Market,20.764246
001Hu00002vQCICIA4,Yes,7.0,Decrease,90,Jason Morales,165,6/15/23,5,Web,4.0,10860.55529,Credit Cards,10085,Plus,29.722901
001Hu00002vQCICIA4,No,18.0,Increase,83,Kathleen Greer,135,6/15/23,5,Email,5.0,4241.001588,Credit Cards,4944,Mass Market,74.487658
001Hu00002vQCICIA4,No,90.0,Decrease,69,Kayla Arroyo,42,6/15/23,5,Walk-In,3.0,17717.859,Credit Cards,16739,Premier,12.030163
001Hu00002vQCICIA4,Yes,21.0,Increase,95,Ashley Powell,42,6/15/23,5,Email,7.0,5072.639255,Credit Cards,5074,Plus,10.259893
001Hu00002vQCICIA4,Yes,1.0,Increase,93,Christopher Stephenson,12,6/15/23,5,Print Ad,6.0,21405.11685,Credit Cards,21751,Premier,90.182638
001Hu00002vQCICIA4,Yes,75.0,Decrease,79,Jeremy Williams,3,6/15/23,5,Walk-In,10.0,3983.071056,Credit Cards,3660,Mass Market,88.874564
001Hu00002vQCICIA4,Yes,53.0,Increase,89,Patrick Walker,40,6/15/23,5,Email,6.0,17759.48324,Credit Cards,19674,Plus,25.225358
001Hu00002vQCICIA4,Yes,17.0,Decrease,88,Kaitlyn Sanchez,138,6/15/23,5,Phone Call,5.0,12205.37239,Credit Cards,11430,Plus,26.590588
001Hu00002vQCICIA4,Yes,41.0,Increase,67,Amanda Ross,26,6/15/23,5,Email,10.0,45138.79143,Credit Cards,47757,Plus,75.262139
001Hu00002vQCICIA4,Yes,77.0,Increase,82,Christopher Lopez,27,6/15/23,5,Phone Call,,44054.06463,Credit Cards,45208,Premier,88.399636
001Hu00002vQCICIA4,No,69.0,Decrease,94,Angela Kane,27,6/15/23,5,Web,9.0,44596.07533,Credit Cards,43433,Plus,85.761225
001Hu00002vQCICIA4,Yes,57.0,Decrease,80,Kevin Stevens,23,6/15/23,5,Email,5.0,46509.39672,Credit Cards,42898,Plus,4.29954
001Hu00002vQCICIA4,Yes,31.0,Increase,60,Daniel Obrien,171,6/15/23,5,Web,7.0,30386.19169,Credit Cards,34163,Premier,91.743979
001Hu00002vQCICIA4,Yes,44.0,Increase,71,Corey Rogers,113,6/15/23,5,Walk-In,8.0,36805.97785,Credit Cards,41847,Mass Market,55.561057
001Hu00002vQCICIA4,Yes,42.0,Increase,77,Margaret Trevino,115,6/15/23,5,Print Ad,8.0,42704.60985,Credit Cards,46560,Mass Market,76.750412
001Hu00002vQCICIA4,Yes,56.0,Increase,96,Alisha Murphy,82,6/15/23,5,Email,6.0,14088.54592,Credit Cards,15762,Plus,60.395749
001Hu00002vQCICIA4,Yes,74.0,Increase,71,Terri Carr,165,6/15/23,5,Email,6.0,34024.40458,Credit Cards,34868,Mass Market,40.758411
001Hu00002vQCICIA4,Yes,44.0,Decrease,81,Elizabeth Huber,45,6/15/23,5,Phone Call,9.0,8295.841366,Credit Cards,8227,Mass Market,74.065413
001Hu00002vQCICIA4,No,68.0,Increase,78,Matthew Osborn,43,6/15/23,5,Email,6.0,18156.26352,Credit Cards,19376,Mass Market,45.11461
001Hu00002vQCICIA4,No,82.0,Increase,91,Herbert Vaughan,128,6/15/23,5,Walk-In,8.0,27841.50957,Credit Cards,28241,Plus,57.323934
001Hu00002vQCICIA4,Yes,71.0,Increase,69,Megan Wilson,48,6/15/23,5,Walk-In,6.0,46192.07722,Credit Cards,46333,Mass Market,25.6007
001Hu00002vQCICIA4,No,31.0,Decrease,73,Roy Dean,59,6/15/23,5,Phone Call,2.0,28331.5706,Credit Cards,25784,Premier,5.712472
001Hu00002vQCICIA4,No,29.0,Decrease,77,Paul Adams,180,6/15/23,5,Web,3.0,21902.55978,Credit Cards,21764,Plus,54.184736
001Hu00002vQCICIA4,Yes,42.0,Decrease,86,Beverly White,30,6/15/23,5,Walk-In,5.0,7768.042882,Credit Cards,7293,Mass Market,1.916474
001Hu00002vQCICIA4,No,52.0,Increase,71,Mrs. Natasha Watson,73,6/15/23,5,Walk-In,8.0,27666.97337,Credit Cards,28976,Mass Market,41.018073
001Hu00002vQCICIA4,No,11.0,Decrease,77,Ann Alvarado,2,6/15/23,5,Web,9.0,55212.47304,Credit Cards,48547,Premier,61.373395
001Hu00002vQCICIA4,Yes,60.0,Decrease,73,Ruth Campos,35,6/15/23,5,Email,9.0,31116.38237,Credit Cards,30809,Mass Market,4.927673
001Hu00002vQCICIA4,No,41.0,Decrease,77,Joe Bailey,152,6/15/23,5,Phone Call,10.0,14571.1414,Credit Cards,13835,Mass Market,8.371918
001Hu00002vQCICIA4,Yes,85.0,Decrease,70,Herbert Hughes,85,6/15/23,5,Walk-In,4.0,21165.23669,Credit Cards,19819,Premier,62.124736
001Hu00002vQCICIA4,No,84.0,Decrease,96,Luis Small,5,6/15/23,5,Walk-In,2.0,36314.6054,Credit Cards,34362,Mass Market,55.073636
001Hu00002vQCICIA4,No,31.0,Decrease,61,Tiffany Hall,20,6/15/23,5,Print Ad,3.0,4346.274519,Credit Cards,4158,Mass Market,79.540515
001Hu00002vQCICIA4,Yes,46.0,Increase,100,Heather Lutz,59,6/15/23,5,Walk-In,8.0,10370.20317,Credit Cards,11872,Mass Market,44.031273
001Hu00002vQCICIA4,No,90.0,Decrease,91,Lisa Sanders,174,6/15/23,5,Walk-In,8.0,30534.9028,Credit Cards,28839,Mass Market,59.706218
001Hu00002vQCICIA4,No,92.0,Increase,77,Angela Aguilar,101,6/15/23,5,Phone Call,6.0,27704.22711,Credit Cards,27805,Mass Market,31.538822
001Hu00002vQCICIA4,Yes,13.0,Increase,67,Annette Elliott,45,6/15/23,5,Walk-In,,32985.06607,Credit Cards,38036,Mass Market,74.866769
001Hu00002vQCICIA4,No,16.0,Decrease,95,Maria Owens,5,6/15/23,5,Web,7.0,54212.02533,Credit Cards,49816,Mass Market,8.755671
001Hu00002vQCICIA4,No,91.0,Decrease,88,Dennis Dixon,178,6/15/23,5,Print Ad,10.0,25913.45148,Credit Cards,22714,Mass Market,55.885524
001Hu00002vQCICIA4,No,53.0,Decrease,64,Theodore Moreno,64,6/15/23,5,Walk-In,1.0,36994.38001,Credit Cards,36961,Mass Market,40.706558
001Hu00002vQCICIA4,Yes,43.0,Decrease,91,Denise Sullivan,49,6/15/23,5,Walk-In,10.0,27194.95218,Credit Cards,26232,Premier,58.772211
001Hu00002vQCICIA4,No,90.0,Decrease,73,Martin Thomas,5,6/15/23,5,Email,3.0,8947.798414,Credit Cards,7852,Plus,34.502648
001Hu00002vQCICIA4,Yes,86.0,Decrease,61,Danny Jacobson,81,6/15/23,5,Print Ad,4.0,15944.93453,Credit Cards,14696,Plus,23.994295
001Hu00002vQCICIA4,Yes,40.0,Decrease,66,Anthony Jenkins,162,6/15/23,5,Phone Call,1.0,26910.64307,Credit Cards,26678,Mass Market,13.268699
001Hu00002vQCICIA4,No,37.0,Increase,98,Linda Cook,150,6/15/23,5,Walk-In,5.0,7257.236026,Credit Cards,8344,Mass Market,99.78275
001Hu00002vQCICIA4,Yes,27.0,Decrease,90,Steven Beard,60,6/15/23,5,Web,8.0,19570.79063,Credit Cards,18876,Plus,31.818411
001Hu00002vQCICIA4,Yes,73.0,Increase,72,John Hall,164,6/15/23,5,Print Ad,2.0,26952.80058,Credit Cards,30072,Premier,36.319396
001Hu00002vQCICIA4,Yes,24.0,Decrease,81,Luis Williams,28,6/15/23,5,Walk-In,7.0,49747.34472,Credit Cards,48058,Premier,30.016264
001Hu00002vQCICIA4,Yes,65.0,Decrease,100,Timothy Melton,79,6/15/23,5,Web,9.0,15091.59969,Credit Cards,14048,Plus,12.902293
001Hu00002vQCICIA4,No,10.0,Decrease,85,Bryan Gonzalez,156,6/15/23,5,Phone Call,2.0,18768.14923,Credit Cards,17847,Premier,96.410969
001Hu00002vQCICIA4,No,90.0,Decrease,91,Corey Odonnell,118,6/15/23,5,Print Ad,8.0,18591.49331,Credit Cards,17314,Mass Market,5.778968
001Hu00002vQCICIA4,No,57.0,Decrease,81,Ryan Mcguire,143,6/15/23,5,Email,9.0,23851.76688,Credit Cards,23046,Mass Market,5.488107
001Hu00002vQCICIA4,No,90.0,Decrease,87,Elizabeth Cannon,28,6/15/23,5,Email,4.0,40416.09142,Credit Cards,36757,Plus,46.816061
001Hu00002vQCICIA4,No,55.0,Decrease,95,Brian Webb,111,6/15/23,5,Phone Call,2.0,44469.63468,Credit Cards,43173,Mass Market,41.157741
001Hu00002vQCICIA4,No,46.0,Decrease,76,Darryl Espinoza,86,6/15/23,5,Web,10.0,14155.4008,Credit Cards,13584,Mass Market,81.408272
001Hu00002vQCICIA4,Yes,83.0,Decrease,68,Devon Yates,93,6/15/23,5,Phone Call,6.0,46307.40621,Credit Cards,40840,Mass Market,63.909642
001Hu00002vQCICIA4,No,14.0,Decrease,77,Krista Castaneda,101,6/15/23,5,Web,,24347.20763,Credit Cards,22769,Mass Market,7.835658
001Hu00002vQCICIA4,No,10.0,Increase,70,Roy Conrad,179,6/15/23,5,Walk-In,4.0,33059.26006,Credit Cards,34213,Mass Market,24.047489
001Hu00002vQCICIA4,No,93.0,Increase,79,Connie Boyer MD,10,6/15/23,5,Web,9.0,46693.36802,Credit Cards,47966,Mass Market,23.978021
001Hu00002vQCICIA4,Yes,99.0,Decrease,77,Ronald Olson,119,6/15/23,5,Phone Call,5.0,43269.30286,Credit Cards,39892,Plus,46.964259
001Hu00002vQCICIA4,No,35.0,Increase,79,Catherine Graves,100,6/15/23,5,Phone Call,2.0,20994.12265,Credit Cards,23727,Premier,73.133066
001Hu00002vQCICIA4,No,6.0,Decrease,78,Jessica Walker,57,6/15/23,5,Walk-In,8.0,22672.01887,Credit Cards,21430,Plus,96.166814
001Hu00002vQCICIA4,No,29.0,Increase,88,Lindsey Castro,143,6/15/23,5,Walk-In,1.0,18459.88537,Credit Cards,19190,Mass Market,86.699208
001Hu00002vQCICIA4,Yes,56.0,Increase,66,Alyssa Carrillo,171,6/15/23,5,Print Ad,8.0,41446.29736,Credit Cards,47219,Premier,22.973781
001Hu00002vQCICIA4,No,8.0,Decrease,92,Thomas Mcpherson,122,6/15/23,5,Email,7.0,9949.650746,Credit Cards,9166,Premier,36.076196
001Hu00002vQCICIA4,Yes,33.0,Decrease,69,Jennifer Vincent,162,6/15/23,5,Print Ad,2.0,12330.04732,Credit Cards,11033,Mass Market,29.596493
001Hu00002vQCICIA4,Yes,23.0,Decrease,86,Barbara Mitchell,32,6/15/23,5,Email,9.0,30204.21593,Credit Cards,30119,Mass Market,69.572712
001Hu00002vQCICIA4,No,86.0,Increase,83,Mrs. Dawn Jones DDS,108,6/15/23,5,Walk-In,7.0,5876.200001,Credit Cards,6753,Plus,39.2842
001Hu00002vQCICIA4,No,50.0,Increase,74,Wendy Garza,174,6/15/23,5,Email,3.0,8339.195657,Credit Cards,8740,Mass Market,71.221105
001Hu00002vQCICIA4,No,65.0,Decrease,95,Connor Abbott,145,6/15/23,5,Print Ad,9.0,42488.04689,Credit Cards,41197,Premier,22.730978
001Hu00002vQCICIA4,No,62.0,Decrease,65,Nancy Patel,172,6/15/23,5,Web,9.0,48385.56394,Credit Cards,48132,Mass Market,78.357737
001Hu00002vQCICIA4,No,56.0,Increase,74,Jason Bruce,10,6/15/23,5,Print Ad,8.0,40741.83033,Credit Cards,41524,Premier,16.810765
001Hu00002vQCICIA4,Yes,51.0,Increase,87,Michael Potter,147,6/15/23,5,Email,2.0,43152.99075,Credit Cards,43311,Mass Market,90.586379
001Hu00002vQCICIA4,Yes,29.0,Increase,92,John Holland,105,6/15/23,5,Web,6.0,21759.47369,Credit Cards,23924,Mass Market,38.293274
001Hu00002vQCICIA4,No,61.0,Increase,96,Robin Henry,7,6/15/23,5,Phone Call,3.0,3360.862776,Credit Cards,3701,Plus,13.956452
001Hu00002vQCICIA4,Yes,56.0,Decrease,71,Brian Gibbs,59,6/15/23,5,Print Ad,3.0,49447.71197,Credit Cards,47075,Plus,83.488129
001Hu00002vQCICIA4,No,87.0,Increase,82,Kelli Ramirez,69,6/15/23,5,Walk-In,7.0,20609.48833,Credit Cards,22730,Premier,41.719732
001Hu00002vQCICIA4,Yes,30.0,Decrease,87,Virginia Bradley,66,6/15/23,5,Print Ad,9.0,31367.40554,Credit Cards,30209,Mass Market,31.698851
001Hu00002vQCICIA4,No,37.0,Increase,77,Mark Shea,113,6/15/23,5,Phone Call,,10893.07483,Credit Cards,10945,Premier,98.926425
001Hu00002vQCICIA4,Yes,5.0,Decrease,61,Travis Roman,153,6/15/23,5,Web,6.0,14771.96894,Credit Cards,13504,Mass Market,75.881586
001Hu00002vQCICIA4,No,14.0,Increase,79,Jennifer Weber,88,6/15/23,5,Email,5.0,24565.63012,Credit Cards,27459,Plus,75.480812
001Hu00002vQCICIA4,No,43.0,Decrease,78,Brenda Rosales,105,6/15/23,5,Walk-In,9.0,29341.59871,Credit Cards,26613,Mass Market,90.977921
001Hu00002vQCICIA4,Yes,61.0,Decrease,67,Daniel Stevens,180,6/15/23,5,Web,9.0,36494.7623,Credit Cards,32823,Premier,35.442296
001Hu00002vQCICIA4,Yes,58.0,Increase,87,Michael Calderon,44,6/15/23,5,Email,10.0,9792.181351,Credit Cards,9895,Mass Market,0.742491
001Hu00002vQCICIA4,Yes,34.0,Decrease,83,Carol Phillips,137,6/15/23,5,Print Ad,5.0,22039.25607,Credit Cards,21097,Plus,52.964228
001Hu00002vQCICIA4,No,82.0,Increase,79,Gary Lucero,66,6/15/23,5,Email,8.0,5792.360538,Credit Cards,6731,Mass Market,85.760959
001Hu00002vQCICIA4,No,31.0,Increase,73,Thomas Washington,20,6/15/23,5,Print Ad,5.0,17228.20249,Credit Cards,18004,Mass Market,95.602995
001Hu00002vQCICIA4,No,77.0,Decrease,88,Maria Griffith,86,6/15/23,5,Phone Call,1.0,17410.34326,Credit Cards,15966,Premier,53.043959
001Hu00002vQCICIA4,Yes,45.0,Decrease,87,Jacqueline Warner,12,6/15/23,5,Phone Call,,22036.88853,Credit Cards,21179,Plus,85.215269
001Hu00002vQCICIA4,Yes,87.0,Decrease,91,Christine Henderson,21,6/15/23,5,Email,10.0,37505.00527,Credit Cards,33221,Plus,95.68305
001Hu00002vQCICIA4,No,48.0,Increase,91,Kelly Cox,84,6/15/23,5,Phone Call,,15337.32423,Credit Cards,15951,Plus,27.541718
001Hu00002vQCICIA4,Yes,35.0,Decrease,97,Jonathan Walters,67,6/15/23,5,Phone Call,5.0,14404.12362,Credit Cards,12758,Mass Market,53.939874
001Hu00002vQCICIA4,No,75.0,Increase,63,Jessica Welch,160,6/15/23,5,Walk-In,8.0,32658.90559,Credit Cards,37814,Plus,50.902642
001Hu00002vQCICIA4,No,59.0,Increase,90,Jennifer Taylor,147,6/15/23,5,Print Ad,10.0,19249.08497,Credit Cards,20379,Plus,70.981279
001Hu00002vQCICIA4,No,92.0,Decrease,69,James Cooper,30,6/15/23,5,Email,10.0,14264.76638,Credit Cards,12551,Mass Market,35.993503
001Hu00002vQCICIA4,No,79.0,Increase,67,Mr. Eduardo Williams,111,6/15/23,5,Print Ad,4.0,13328.83777,Credit Cards,14933,Mass Market,57.665395
001Hu00002vQCICIA4,Yes,53.0,Increase,96,James Foster,12,6/15/23,5,Print Ad,,23768.3057,Credit Cards,24602,Plus,30.201036
001Hu00002vQCICIA4,No,77.0,Decrease,72,Julie Morris,103,6/15/23,1,Web,9.0,56694.91603,Checking,49883,Plus,70.148472
001Hu00002vQCICIA4,No,44.0,Increase,67,Karen Hernandez,17,6/15/23,5,Walk-In,9.0,39649.98264,Checking,41814,Mass Market,66.316341
001Hu00002vQCICIA4,No,56.0,Increase,72,Emily Hall,159,6/15/23,5,Web,9.0,15172.27222,Checking,17783,Mass Market,60.126931
001Hu00002vQCICIA4,No,15.0,Decrease,100,Angela Hall,42,6/15/23,5,Web,7.0,34000.0,Checking,22387,Mass Market,89.594454
