ACCOUNT_ID,CURRENT_BALANCE,CUSTOMER_NAME,CUSTOMER_TIER,DAYS_SINCE_LAST_INTERACTION,LIFETIMEVALUE,LIKELIHOOD_TO_BUY,OPPAMOUNT,OPPTYPE,PROBABILITY,PRODUCT,SERVICE
001Hu00002vQCICIA4,82128.01,Emily Martinez,Plus,1. <30,,2. Medium,8212.8,Investments,62.0,Wealth,Loan Growth
001Hu00002vQCICIA4,19484.3,Emily Martinez,Premium,1. <30,,2. Medium,1948.43,Investments,61.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Emily Smith,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Emily Smith,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,7100.81,Emily Smith,Premium,1. <30,,1. High,710.08,Lending,60.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Emily Smith,,1. <30,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Emily Smith,Mass Market,1. <30,,1. High,8673.91,Relationship Banking,92.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Emily Smith,Mass Market,1. <30,,1. High,2277.15,Relationship Banking,50.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Emily Smith,,1. <30,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,95386.54,Emily Smith,Mass Market,1. <30,,1. High,9538.65,Investments,53.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,36283.52,John Smith,Plus,2. 31-60,,1. High,3628.35,Relationship Banking,71.0,Checking,Deposit Growth
001Hu00002vQCICIA4,,John Smith,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,43345.19,John Smith,Premium,2. 31-60,,1. High,4334.52,Lending,67.0,Loans,Deposit Growth
001Hu00002vQCICIA4,32268.01,John Smith,Premium,2. 31-60,,1. High,3226.8,Residential,75.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,11603.17,John Smith,Plus,2. 31-60,,1. High,1160.32,Residential,60.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,97588.41,John Smith,Premium,2. 31-60,,1. High,9758.84,Relationship Banking,48.0,Savings,Deposit Growth
001Hu00002vQCICIA4,82450.15,John Smith,Mass Market,2. 31-60,,1. High,8245.02,Business,73.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,,John Smith,,2. 31-60,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,James Smith,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,James Smith,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,James Smith,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,James Smith,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,55985.01,James Smith,Plus,1. <30,,1. High,5598.5,Relationship Banking,43.0,Savings,Loan Growth
001Hu00002vQCICIA4,91290.17,James Smith,Mass Market,1. <30,,1. High,9129.02,Relationship Banking,73.0,Savings,Loan Growth
001Hu00002vQCICIA4,77753.33,James Smith,Premium,1. <30,,1. High,7775.33,Business,86.0,Small Business,Loan Growth
001Hu00002vQCICIA4,64408.73,James Smith,Mass Market,1. <30,,1. High,6440.87,Investments,70.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Michael Williams,,4. 90+,,3. Low,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Michael Williams,,4. 90+,,3. Low,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Michael Williams,,4. 90+,,3. Low,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Michael Williams,,4. 90+,,3. Low,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,55691.64,Michael Williams,Mass Market,4. 90+,,3. Low,5569.16,Relationship Banking,47.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Michael Williams,,4. 90+,,3. Low,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,,Michael Williams,,4. 90+,,3. Low,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,Emma Smith,,2. 31-60,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Emma Smith,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,40391.23,Emma Smith,Premium,2. 31-60,,1. High,4039.12,Lending,81.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Emma Smith,,2. 31-60,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,44719.04,Emma Smith,Plus,2. 31-60,,1. High,4471.9,Relationship Banking,41.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Emma Smith,,2. 31-60,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,16644.17,Emma Smith,Plus,2. 31-60,,1. High,1664.42,Investments,61.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Emma Williams,,2. 31-60,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,7831.66,Emma Williams,Plus,2. 31-60,,1. High,783.17,Lending,99.0,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Emma Williams,,2. 31-60,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,,Emma Williams,,2. 31-60,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,80863.27,Emma Williams,Premium,2. 31-60,,1. High,8086.33,Relationship Banking,52.0,Savings,Deposit Growth
001Hu00002vQCICIA4,70886.86,Emma Williams,Premium,2. 31-60,,1. High,7088.69,Business,62.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Emma Williams,,2. 31-60,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Sarah Johnson,,2. 31-60,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Sarah Johnson,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Sarah Johnson,,2. 31-60,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,8006.26,Sarah Johnson,Mass Market,2. 31-60,,1. High,800.63,Residential,74.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,78153.54,Sarah Johnson,Premium,2. 31-60,,1. High,7815.35,Relationship Banking,71.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Sarah Johnson,,2. 31-60,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,83257.53,Sarah Johnson,Plus,2. 31-60,,1. High,8325.75,Investments,75.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Olivia Miller,Premium,1. <30,,1. High,1304.91,Relationship Banking,63.0,Checking,Deposit Growth
001Hu00002vQCICIA4,45752.01,Olivia Miller,Mass Market,1. <30,,1. High,4575.2,Lending,91.0,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Olivia Miller,,1. <30,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,,Olivia Miller,,1. <30,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Olivia Miller,Plus,1. <30,,1. High,9529.25,Relationship Banking,74.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Olivia Miller,,1. <30,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Olivia Miller,,1. <30,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Michael Jones,,1. <30,,2. Medium,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Michael Jones,,1. <30,,2. Medium,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Michael Jones,,1. <30,,2. Medium,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Michael Jones,,1. <30,,2. Medium,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,34041.07,Michael Jones,Premium,1. <30,,2. Medium,3404.11,Relationship Banking,63.0,Savings,Loan Growth
001Hu00002vQCICIA4,28362.96,Michael Jones,Premium,1. <30,,2. Medium,2836.3,Business,69.0,Small Business,Loan Growth
001Hu00002vQCICIA4,,Michael Jones,,1. <30,,2. Medium,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,Andrew Brown,,4. 90+,,2. Medium,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Andrew Brown,,4. 90+,,2. Medium,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Andrew Brown,,4. 90+,,2. Medium,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Andrew Brown,,4. 90+,,2. Medium,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,93008.45,Andrew Brown,Mass Market,4. 90+,,2. Medium,9300.85,Relationship Banking,63.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Andrew Brown,,4. 90+,,2. Medium,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,,Andrew Brown,,4. 90+,,2. Medium,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,86724.56,Michael Brown,Mass Market,2. 31-60,,2. Medium,8672.46,Relationship Banking,75.0,Checking,Deposit Growth
001Hu00002vQCICIA4,70168.64,Michael Brown,Premium,2. 31-60,,2. Medium,7016.86,Relationship Banking,70.0,Checking,Deposit Growth
001Hu00002vQCICIA4,,Michael Brown,,2. 31-60,,2. Medium,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,89259.14,Michael Brown,Premium,2. 31-60,,2. Medium,8925.91,Lending,73.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Michael Brown,,2. 31-60,,2. Medium,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,77106.5,Michael Brown,Mass Market,2. 31-60,,2. Medium,7710.65,Relationship Banking,61.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Michael Brown,,2. 31-60,,2. Medium,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Michael Brown,,2. 31-60,,2. Medium,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,42729.58,Michael Davis,Mass Market,1. <30,,1. High,4272.96,Relationship Banking,75.0,Checking,Loan Growth
001Hu00002vQCICIA4,,Michael Davis,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Michael Davis,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Michael Davis,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,71065.11,Michael Davis,Premium,1. <30,,1. High,7106.51,Relationship Banking,91.0,Savings,Loan Growth
001Hu00002vQCICIA4,70353.45,Michael Davis,Premium,1. <30,,1. High,7035.35,Relationship Banking,69.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Michael Davis,,1. <30,,1. High,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,66040.15,Michael Davis,Mass Market,1. <30,,1. High,6604.02,Investments,90.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,James Smith,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,James Smith,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,James Smith,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,James Smith,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,55985.01,James Smith,Plus,1. <30,,1. High,5598.5,Relationship Banking,43.0,Savings,Loan Growth
001Hu00002vQCICIA4,91290.17,James Smith,Mass Market,1. <30,,1. High,9129.02,Relationship Banking,73.0,Savings,Loan Growth
001Hu00002vQCICIA4,77753.33,James Smith,Premium,1. <30,,1. High,7775.33,Business,86.0,Small Business,Loan Growth
001Hu00002vQCICIA4,64408.73,James Smith,Mass Market,1. <30,,1. High,6440.87,Investments,70.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Emma Jones,,2. 31-60,,2. Medium,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Emma Jones,,2. 31-60,,2. Medium,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Emma Jones,,2. 31-60,,2. Medium,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Emma Jones,,2. 31-60,,2. Medium,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,50064.45,Emma Jones,Premium,2. 31-60,,2. Medium,5006.45,Relationship Banking,64.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Emma Jones,,2. 31-60,,2. Medium,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,,Emma Jones,,2. 31-60,,2. Medium,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,36838.37,Sarah Davis,Premium,2. 31-60,,1. High,3683.84,Relationship Banking,90.0,Checking,Loan Growth
001Hu00002vQCICIA4,,Sarah Davis,,2. 31-60,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Sarah Davis,,2. 31-60,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Sarah Davis,,2. 31-60,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,22089.43,Sarah Davis,Plus,2. 31-60,,1. High,2208.94,Relationship Banking,88.0,Savings,Loan Growth
001Hu00002vQCICIA4,95916.05,Sarah Davis,Plus,2. 31-60,,1. High,9591.61,Relationship Banking,66.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Sarah Davis,,2. 31-60,,1. High,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,,Sarah Davis,,2. 31-60,,1. High,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,28921.96,Olivia Johnson,Premium,4. 90+,,2. Medium,2892.2,Relationship Banking,60.0,Savings,Loan Growth
001Hu00002vQCICIA4,85932.61,Olivia Johnson,Premium,4. 90+,,2. Medium,8593.26,Relationship Banking,64.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,28921.96,Olivia Johnson,Premium,4. 90+,,2. Medium,2892.2,Relationship Banking,60.0,Savings,Loan Growth
001Hu00002vQCICIA4,85932.61,Olivia Johnson,Premium,4. 90+,,2. Medium,8593.26,Relationship Banking,64.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,,Olivia Johnson,,4. 90+,,2. Medium,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,62755.57,Emma Brown,Premium,1. <30,,1. High,6275.56,Relationship Banking,62.0,Savings,Loan Growth
001Hu00002vQCICIA4,6445.9,Emma Brown,Premium,1. <30,,1. High,644.59,Business,93.0,Small Business,Loan Growth
001Hu00002vQCICIA4,8350.84,Emma Brown,Plus,1. <30,,1. High,835.08,Business,62.0,Small Business,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,Ava Garcia,,4. 90+,,2. Medium,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Ava Garcia,,4. 90+,,2. Medium,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Ava Garcia,,4. 90+,,2. Medium,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Ava Garcia,,4. 90+,,2. Medium,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,62546.56,Ava Garcia,Plus,4. 90+,,2. Medium,6254.66,Relationship Banking,67.0,Savings,Loan Growth
001Hu00002vQCICIA4,,Ava Garcia,,4. 90+,,2. Medium,,,,Small Business,Loan Growth
001Hu00002vQCICIA4,,Ava Garcia,,4. 90+,,2. Medium,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,7893.86,Sarah Garcia,Plus,2. 31-60,,1. High,789.39,Relationship Banking,75.0,Checking,Deposit Growth
001Hu00002vQCICIA4,,Sarah Garcia,,2. 31-60,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,5736.11,Sarah Garcia,Plus,2. 31-60,,1. High,573.61,Lending,48.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,Sarah Garcia,,2. 31-60,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,39785.33,Sarah Garcia,Mass Market,2. 31-60,,1. High,3978.53,Relationship Banking,83.0,Savings,Deposit Growth
001Hu00002vQCICIA4,46706.13,Sarah Garcia,Plus,2. 31-60,,1. High,4670.61,Relationship Banking,67.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Sarah Garcia,,2. 31-60,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Sarah Garcia,,2. 31-60,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Daniel Miller,Plus,1. <30,,1. High,8433.0,Relationship Banking,85.0,Checking,Deposit Growth
001Hu00002vQCICIA4,,Daniel Miller,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Daniel Miller,,1. <30,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,68199.06,Daniel Miller,Mass Market,1. <30,,1. High,6819.91,Residential,91.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Daniel Miller,Plus,1. <30,,1. High,2487.65,Relationship Banking,74.0,Savings,Deposit Growth
001Hu00002vQCICIA4,,Daniel Miller,,1. <30,,1. High,,,,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Daniel Miller,,1. <30,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,18849.71,Daniel Johnson,Plus,2. 31-60,,2. Medium,1884.97,Relationship Banking,74.0,Checking,Loan Growth
001Hu00002vQCICIA4,,Daniel Johnson,,2. 31-60,,2. Medium,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Daniel Johnson,,2. 31-60,,2. Medium,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Daniel Johnson,,2. 31-60,,2. Medium,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,2633.27,Daniel Johnson,Plus,2. 31-60,,2. Medium,263.33,Relationship Banking,69.0,Savings,Loan Growth
001Hu00002vQCICIA4,49758.28,Daniel Johnson,Premium,2. 31-60,,2. Medium,4975.83,Business,63.0,Small Business,Loan Growth
001Hu00002vQCICIA4,,Daniel Johnson,,2. 31-60,,2. Medium,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,Matthew Rodriguez,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Matthew Rodriguez,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Matthew Rodriguez,,1. <30,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,67434.29,Matthew Rodriguez,Premium,1. <30,,1. High,6743.43,Residential,47.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Matthew Rodriguez,Plus,1. <30,,1. High,4958.74,Relationship Banking,98.0,Savings,Deposit Growth
001Hu00002vQCICIA4,42735.26,Matthew Rodriguez,Premium,1. <30,,1. High,4273.53,Business,89.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Matthew Rodriguez,,1. <30,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Matthew Jones,,3. 61-90,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Matthew Jones,,3. 61-90,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Matthew Jones,,3. 61-90,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Matthew Jones,,3. 61-90,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Matthew Jones,,3. 61-90,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,29296.7,Matthew Jones,Premium,3. 61-90,,1. High,2929.67,Business,79.0,Small Business,Loan Growth
001Hu00002vQCICIA4,40220.97,Matthew Jones,Premium,3. 61-90,,1. High,4022.1,Business,67.0,Small Business,Loan Growth
001Hu00002vQCICIA4,,Matthew Jones,,3. 61-90,,1. High,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,John Rodriguez,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,96576.56,John Rodriguez,Plus,1. <30,,1. High,9657.66,Lending,75.0,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,92490.62,John Rodriguez,Plus,1. <30,,1. High,9249.06,Lending,87.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,John Rodriguez,,1. <30,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,John Rodriguez,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,78101.03,John Rodriguez,Mass Market,1. <30,,1. High,7810.1,Business,90.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,73390.64,John Rodriguez,Premium,1. <30,,1. High,7339.06,Investments,65.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Emily Garcia,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Emily Garcia,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Emily Garcia,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Emily Garcia,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Emily Garcia,,1. <30,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,61765.21,Emily Garcia,Mass Market,1. <30,,1. High,6176.52,Business,80.0,Small Business,Loan Growth
001Hu00002vQCICIA4,,Emily Garcia,,1. <30,,1. High,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,16047.71,Emma Davis,Plus,2. 31-60,,1. High,1604.77,Relationship Banking,49.0,Checking,Deposit Growth
001Hu00002vQCICIA4,62310.82,Emma Davis,Plus,2. 31-60,,1. High,6231.08,Lending,41.0,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Emma Davis,,2. 31-60,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,,Emma Davis,,2. 31-60,,1. High,,,,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Emma Davis,,2. 31-60,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,88233.76,Emma Davis,Premium,2. 31-60,,1. High,8823.38,Business,88.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Emma Davis,,2. 31-60,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Matthew Williams,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,Matthew Williams,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Matthew Williams,,1. <30,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,99298.57,Matthew Williams,Mass Market,1. <30,,1. High,9929.86,Residential,54.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Matthew Williams,Mass Market,1. <30,,1. High,3989.85,Relationship Banking,78.0,Savings,Deposit Growth
001Hu00002vQCICIA4,43853.09,Matthew Williams,Plus,1. <30,,1. High,4385.31,Business,83.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,5870.51,Matthew Williams,Premium,1. <30,,1. High,587.05,Investments,40.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,64115.13,Matthew Williams,Mass Market,1. <30,,1. High,6411.51,Investments,61.0,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Jane Rodriguez,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,76400.65,Jane Rodriguez,Premium,1. <30,,1. High,7640.07,Lending,72.0,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,,Jane Rodriguez,,1. <30,,1. High,,,,Loans,Deposit Growth
001Hu00002vQCICIA4,43986.89,Jane Rodriguez,Plus,1. <30,,1. High,4398.69,Residential,78.0,Mortgage,Deposit Growth
001Hu00002vQCICIA4,,Jane Rodriguez,,1. <30,,1. High,,,,Savings,Deposit Growth
001Hu00002vQCICIA4,60196.4,Jane Rodriguez,Premium,1. <30,,1. High,6019.64,Business,78.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,66920.92,Jane Rodriguez,Mass Market,1. <30,,1. High,6692.09,Business,70.0,Small Business,Deposit Growth
001Hu00002vQCICIA4,,Jane Rodriguez,,1. <30,,1. High,,,,Wealth,Deposit Growth
001Hu00002vQCICIA4,,Jane Davis,,3. 61-90,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Jane Davis,,3. 61-90,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Jane Davis,,3. 61-90,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Jane Davis,,3. 61-90,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,,Jane Davis,,3. 61-90,,1. High,,,,Savings,Loan Growth
001Hu00002vQCICIA4,69400.47,Jane Davis,Plus,3. 61-90,,1. High,6940.05,Business,84.0,Small Business,Loan Growth
001Hu00002vQCICIA4,78594.91,Jane Davis,Premium,3. 61-90,,1. High,7859.49,Business,75.0,Small Business,Loan Growth
001Hu00002vQCICIA4,75748.71,Jane Davis,Premium,3. 61-90,,1. High,7574.87,Investments,47.0,Wealth,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Checking,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Credit Cards,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Loans,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Mortgage,Loan Growth
001Hu00002vQCICIA4,62755.57,Emma Brown,Premium,1. <30,,1. High,6275.56,Relationship Banking,62.0,Savings,Loan Growth
001Hu00002vQCICIA4,6445.9,Emma Brown,Premium,1. <30,,1. High,644.59,Business,93.0,Small Business,Loan Growth
001Hu00002vQCICIA4,8350.84,Emma Brown,Plus,1. <30,,1. High,835.08,Business,62.0,Small Business,Loan Growth
001Hu00002vQCICIA4,,Emma Brown,,1. <30,,1. High,,,,Wealth,Loan Growth
001Hu00002vQCICIA4,,James Miller,,1. <30,,1. High,,,,Checking,Deposit Growth
001Hu00002vQCICIA4,,James Miller,,1. <30,,1. High,,,,Credit Cards,Deposit Growth
001Hu00002vQCICIA4,29903.95,James Miller,Plus,1. <30,,1. High,2990.4,Lending,99.0,Loans,Deposit Growth
001Hu00002vQCICIA4,,James Miller,,1. <30,,1. High,,,,Mortgage,Deposit Growth
